"id","created_at","json_response"
6829,2023-05-24 15:53:00.091 -0300,"{""id"":""0R3LG9SLL"" , ""amount"":""398.95"" , ""cache-control"":""1""}"
6833,2023-05-24 15:56:18.632 -0300,"{""id"":""IRCH6ISLL"" , ""amount"":""1340.25"" , ""cache-control"":""1""}"
6842,2023-05-24 16:03:49.171 -0300,"{""id"":""IEO3Z9SLL"" , ""amount"":""1769.32"" , ""cache-control"":""1""}"
6852,2023-05-24 16:10:58.893 -0300,"{""id"":""S37H9WSLL"" , ""amount"":""239.90"" , ""cache-control"":""1""}"
6853,2023-05-24 16:11:33.274 -0300,"{""id"":""V82VFQ"" , ""amount"":""2562.26"" , ""cache-control"":""1""}"
6862,2023-05-24 16:17:45.048 -0300,"{""id"":""LPUXSM"" , ""amount"":""1396.64"" , ""cache-control"":""1""}"
6865,2023-05-24 16:18:31.071 -0300,"{""id"":""W7VRWL"" , ""amount"":""483.90"" , ""cache-control"":""1""}"
6874,2023-05-24 16:26:03.870 -0300,"{""id"":""7MD83O"" , ""amount"":""263.26"" , ""cache-control"":""1""}"
6879,2023-05-24 16:32:00.032 -0300,"{""id"":""T4ZSVVSLL"" , ""amount"":""1909.67"" , ""cache-control"":""1""}"
6884,2023-05-24 16:34:12.580 -0300,"{""id"":""Z4Q1P6SLL"" , ""amount"":""525.02"" , ""cache-control"":""1""}"
6885,2023-05-24 16:34:18.975 -0300,"{""id"":""LPTBRGSLL"" , ""amount"":""3102.45"" , ""cache-control"":""1""}"
6890,2023-05-24 16:40:23.018 -0300,"{""id"":""Z5OSKMSLL"" , ""amount"":""948.08"" , ""cache-control"":""1""}"
6905,2023-05-24 16:48:50.958 -0300,"{""id"":""2AMRJF"" , ""amount"":""343.90"" , ""cache-control"":""1""}"
6906,2023-05-24 16:50:20.192 -0300,"{""id"":""LSUHGPSLL"" , ""amount"":""588.84"" , ""cache-control"":""1""}"
6917,2023-05-24 16:58:58.737 -0300,"{""id"":""H06IYV"" , ""amount"":""950.56"" , ""cache-control"":""1""}"
6920,2023-05-24 17:02:40.308 -0300,"{""id"":""3IP7CLSLL"" , ""amount"":""119.60"" , ""cache-control"":""1""}"
6926,2023-05-24 17:12:43.635 -0300,"{""id"":""DJK8KGSLL"" , ""amount"":""237.62"" , ""cache-control"":""1""}"
6931,2023-05-24 17:19:41.455 -0300,"{""id"":""6F5T3DSLL"" , ""amount"":""1671.10"" , ""cache-control"":""1""}"
6932,2023-05-24 17:20:37.756 -0300,"{""id"":""B05T6TSLL"" , ""amount"":""1084.56"" , ""cache-control"":""1""}"
6933,2023-05-24 17:20:42.438 -0300,"{""id"":""X62VDHSLL"" , ""amount"":""2497.92"" , ""cache-control"":""1""}"
6936,2023-05-24 17:27:59.080 -0300,"{""id"":""URFL80"" , ""amount"":""160.82"" , ""cache-control"":""1""}"
6937,2023-05-24 17:28:38.822 -0300,"{""id"":""Z4KQFGSLL"" , ""amount"":""1151.54"" , ""cache-control"":""1""}"
6939,2023-05-24 17:35:58.162 -0300,"{""id"":""G230S3"" , ""amount"":""88.05"" , ""cache-control"":""1""}"
6940,2023-05-24 17:41:45.326 -0300,"{""id"":""3YRRHRSLL"" , ""amount"":""341.16"" , ""cache-control"":""1""}"
6941,2023-05-24 17:45:21.791 -0300,"{""id"":""H09CVDSLL"" , ""amount"":""1385.16"" , ""cache-control"":""1""}"
6942,2023-05-24 17:52:06.050 -0300,"{""id"":""UKT7C0"" , ""amount"":""62.23"" , ""cache-control"":""1""}"
6944,2023-05-24 17:55:48.844 -0300,"{""id"":""29STZ2"" , ""amount"":""987.53"" , ""cache-control"":""1""}"
6947,2023-05-24 17:58:33.906 -0300,"{""id"":""5TPO3SSLL"" , ""amount"":""160.80"" , ""cache-control"":""1""}"
6948,2023-05-24 17:58:52.685 -0300,"{""id"":""4V90ATSLL"" , ""amount"":""8339.58"" , ""cache-control"":""1""}"
6949,2023-05-24 18:05:28.187 -0300,"{""id"":""GO22IY"" , ""amount"":""987.53"" , ""cache-control"":""1""}"
6962,2023-05-24 18:34:21.187 -0300,"{""id"":""4JTSQBSLL"" , ""amount"":""3040.20"" , ""cache-control"":""1""}"
6968,2023-05-24 19:02:07.086 -0300,"{""id"":""0EYLG6SLL"" , ""amount"":""495.56"" , ""cache-control"":""1""}"
6970,2023-05-24 19:15:42.074 -0300,"{""id"":""WDETLSSLL"" , ""amount"":""1091.52"" , ""cache-control"":""1""}"
6987,2023-05-24 20:25:05.886 -0300,"{""id"":""BT0LLNSLL"" , ""amount"":""319.42"" , ""cache-control"":""1""}"
7017,2023-05-24 23:00:14.288 -0300,"{""id"":""XCXBKV"" , ""amount"":""99.57"" , ""cache-control"":""1""}"
7098,2023-05-25 10:23:51.518 -0300,"{""id"":""W5QAH5SLL"" , ""amount"":""425.32"" , ""cache-control"":""1""}"
7099,2023-05-25 10:33:12.880 -0300,"{""id"":""USUPS8SLL"" , ""amount"":""729.04"" , ""cache-control"":""1""}"
7103,2023-05-25 10:40:28.391 -0300,"{""id"":""8718IUSLL"" , ""amount"":""705.36"" , ""cache-control"":""1""}"
7106,2023-05-25 10:43:32.144 -0300,"{""id"":""GKI4RESLL"" , ""amount"":""241.86"" , ""cache-control"":""1""}"
7115,2023-05-25 11:11:47.539 -0300,"{""id"":""RGYXHL"" , ""amount"":""381.90"" , ""cache-control"":""1""}"
7118,2023-05-25 11:18:56.905 -0300,"{""id"":""UFQJ2USLL"" , ""amount"":""436.80"" , ""cache-control"":""1""}"
7119,2023-05-25 11:25:16.254 -0300,"{""id"":""N08NO0SLL"" , ""amount"":""135.20"" , ""cache-control"":""1""}"
7123,2023-05-25 11:44:36.907 -0300,"{""id"":""XB71M7"" , ""amount"":""1385.69"" , ""cache-control"":""1""}"
7129,2023-05-25 11:59:18.786 -0300,"{""id"":""KANB93SLL"" , ""amount"":""237.62"" , ""cache-control"":""1""}"
7133,2023-05-25 12:03:43.333 -0300,"{""id"":""Y0J2CE"" , ""amount"":""468.98"" , ""cache-control"":""1""}"
7134,2023-05-25 12:04:02.788 -0300,"{""id"":""VYE6W9"" , ""amount"":""697.42"" , ""cache-control"":""1""}"
7135,2023-05-25 12:06:33.908 -0300,"{""id"":""GCIFDESLL"" , ""amount"":""324.67"" , ""cache-control"":""1""}"
7144,2023-05-25 12:22:55.716 -0300,"{""id"":""CH6FK3SLL"" , ""amount"":""596.20"" , ""cache-control"":""1""}"
7159,2023-05-25 12:40:19.369 -0300,"{""id"":""Z9VBVU"" , ""amount"":""497.61"" , ""cache-control"":""1""}"
7160,2023-05-25 12:42:29.579 -0300,"{""id"":""LZMXH0"" , ""amount"":""918.04"" , ""cache-control"":""1""}"
7163,2023-05-25 13:03:45.720 -0300,"{""id"":""A028CS"" , ""amount"":""357.00"" , ""cache-control"":""1""}"
7351,2023-05-26 11:15:23.302 -0300,"{""id"":""U1FGBI"" , ""amount"":""612.94"" , ""cache-control"":""1""}"
7363,2023-05-26 12:21:00.050 -0300,"{""id"":""R3YWGB"" , ""amount"":""2433.05"" , ""cache-control"":""1""}"
7370,2023-05-26 12:26:26.278 -0300,"{""id"":""22WV79"" , ""amount"":""442.71"" , ""cache-control"":""1""}"
7385,2023-05-26 12:51:13.281 -0300,"{""id"":""AIDAXA"" , ""amount"":""3620.65"" , ""cache-control"":""1""}"
7400,2023-05-26 14:11:04.155 -0300,"{""id"":""GLJ54K"" , ""amount"":""786.20"" , ""cache-control"":""1""}"
7471,2023-05-26 17:29:16.108 -0300,"{""id"":""ND5FVX"" , ""amount"":""786.59"" , ""cache-control"":""1""}"
7532,2023-05-27 01:30:56.244 -0300,"{""id"":""QP4T4I"" , ""amount"":""2654.64"" , ""cache-control"":""1""}"
7605,2023-05-27 08:21:02.518 -0300,"{""id"":""IZWD7Q"" , ""amount"":""570.68"" , ""cache-control"":""1""}"
7621,2023-05-27 08:39:52.370 -0300,"{""id"":""KTNJZ3SLL"" , ""amount"":""1332.96"" , ""cache-control"":""1""}"
7652,2023-05-27 09:03:03.569 -0300,"{""id"":""HJP19USLL"" , ""amount"":""1079.50"" , ""cache-control"":""1""}"
7659,2023-05-27 09:10:59.850 -0300,"{""id"":""0SJCY3SLL"" , ""amount"":""3774.54"" , ""cache-control"":""1""}"
7663,2023-05-27 09:15:11.459 -0300,"{""id"":""C7SIHISLL"" , ""amount"":""1398.70"" , ""cache-control"":""1""}"
7679,2023-05-27 09:28:12.532 -0300,"{""id"":""64F5RVSLL"" , ""amount"":""10192.24"" , ""cache-control"":""1""}"
7682,2023-05-27 09:28:31.967 -0300,"{""id"":""GYNRNSSLL"" , ""amount"":""1158.86"" , ""cache-control"":""1""}"
7697,2023-05-27 09:35:49.627 -0300,"{""id"":""PLHV9CSLL"" , ""amount"":""3921.72"" , ""cache-control"":""1""}"
7703,2023-05-27 09:36:09.534 -0300,"{""id"":""LLOWNPSLL"" , ""amount"":""145.85"" , ""cache-control"":""1""}"
7721,2023-05-27 09:45:21.040 -0300,"{""id"":""MID2QZSLL"" , ""amount"":""378.59"" , ""cache-control"":""1""}"
7736,2023-05-27 09:49:13.967 -0300,"{""id"":""71YK10SLL"" , ""amount"":""1328.28"" , ""cache-control"":""1""}"
7753,2023-05-27 09:54:45.833 -0300,"{""id"":""8H267KSLL"" , ""amount"":""619.90"" , ""cache-control"":""1""}"
7770,2023-05-27 09:59:24.093 -0300,"{""id"":""VHE926SLL"" , ""amount"":""4761.00"" , ""cache-control"":""1""}"
7795,2023-05-27 10:02:24.678 -0300,"{""id"":""56QEMMSLL"" , ""amount"":""1195.92"" , ""cache-control"":""1""}"
7807,2023-05-27 10:04:54.341 -0300,"{""id"":""KWET3NSLL"" , ""amount"":""156.48"" , ""cache-control"":""1""}"
7868,2023-05-27 10:12:44.784 -0300,"{""id"":""XWYE24SLL"" , ""amount"":""1175.56"" , ""cache-control"":""1""}"
7879,2023-05-27 10:16:09.975 -0300,"{""id"":""4NHTL7SLL"" , ""amount"":""1706.67"" , ""cache-control"":""1""}"
7884,2023-05-27 10:17:02.363 -0300,"{""id"":""I7HF2ASLL"" , ""amount"":""1452.60"" , ""cache-control"":""1""}"
7885,2023-05-27 10:17:06.834 -0300,"{""id"":""V61BP1SLL"" , ""amount"":""338.88"" , ""cache-control"":""1""}"
7894,2023-05-27 10:18:45.576 -0300,"{""id"":""WHMBBBSLL"" , ""amount"":""982.05"" , ""cache-control"":""1""}"
7895,2023-05-27 10:18:50.196 -0300,"{""id"":""QO2GK7SLL"" , ""amount"":""1160.96"" , ""cache-control"":""1""}"
7902,2023-05-27 10:21:37.136 -0300,"{""id"":""Y9VSC3SLL"" , ""amount"":""486.30"" , ""cache-control"":""1""}"
7916,2023-05-27 10:26:50.752 -0300,"{""id"":""17IUY5SLL"" , ""amount"":""466.32"" , ""cache-control"":""1""}"
7929,2023-05-27 10:30:59.124 -0300,"{""id"":""5B4ID4SLL"" , ""amount"":""314.37"" , ""cache-control"":""1""}"
7960,2023-05-27 10:39:10.904 -0300,"{""id"":""LSQC0YSLL"" , ""amount"":""381.42"" , ""cache-control"":""1""}"
7970,2023-05-27 10:41:13.275 -0300,"{""id"":""M0RRO7SLL"" , ""amount"":""330.62"" , ""cache-control"":""1""}"
7982,2023-05-27 10:46:14.145 -0300,"{""id"":""8WCRBNSLL"" , ""amount"":""887.28"" , ""cache-control"":""1""}"
7994,2023-05-27 10:49:37.843 -0300,"{""id"":""SVBXFSSLL"" , ""amount"":""1283.64"" , ""cache-control"":""1""}"
8041,2023-05-27 11:14:04.446 -0300,"{""id"":""MHUDEVSLL"" , ""amount"":""3060.34"" , ""cache-control"":""1""}"
8045,2023-05-27 11:15:04.300 -0300,"{""id"":""LZ7ES6SLL"" , ""amount"":""96.74"" , ""cache-control"":""1""}"
8048,2023-05-27 11:15:24.277 -0300,"{""id"":""WWG9CRSLL"" , ""amount"":""1799.80"" , ""cache-control"":""1""}"
8056,2023-05-27 11:15:55.259 -0300,"{""id"":""I96OQ1SLL"" , ""amount"":""917.55"" , ""cache-control"":""1""}"
8122,2023-05-27 11:25:31.144 -0300,"{""id"":""N27Z64"" , ""amount"":""1247.69"" , ""cache-control"":""1""}"
8135,2023-05-27 11:30:16.199 -0300,"{""id"":""VU0D3M"" , ""amount"":""711.38"" , ""cache-control"":""1""}"
8137,2023-05-27 11:31:02.992 -0300,"{""id"":""64RYC1SLL"" , ""amount"":""1902.60"" , ""cache-control"":""1""}"
8140,2023-05-27 11:31:33.227 -0300,"{""id"":""3J8L1HSLL"" , ""amount"":""585.50"" , ""cache-control"":""1""}"
8142,2023-05-27 11:33:30.997 -0300,"{""id"":""IJZ9HW"" , ""amount"":""1381.92"" , ""cache-control"":""1""}"
8149,2023-05-27 11:35:03.721 -0300,"{""id"":""GBLSSZSLL"" , ""amount"":""4060.32"" , ""cache-control"":""1""}"
8151,2023-05-27 11:35:20.172 -0300,"{""id"":""NZHEX9SLL"" , ""amount"":""135.20"" , ""cache-control"":""1""}"
8154,2023-05-27 11:35:43.787 -0300,"{""id"":""DHGS9ASLL"" , ""amount"":""195.04"" , ""cache-control"":""1""}"
8155,2023-05-27 11:35:47.198 -0300,"{""id"":""PV8U07SLL"" , ""amount"":""927.54"" , ""cache-control"":""1""}"
8172,2023-05-27 11:44:34.949 -0300,"{""id"":""TL1PVUSLL"" , ""amount"":""2272.95"" , ""cache-control"":""1""}"
8178,2023-05-27 11:45:30.844 -0300,"{""id"":""7N86YOSLL"" , ""amount"":""2190.24"" , ""cache-control"":""1""}"
8179,2023-05-27 11:45:43.274 -0300,"{""id"":""UI6L8ASLL"" , ""amount"":""488.70"" , ""cache-control"":""1""}"
8185,2023-05-27 11:51:24.341 -0300,"{""id"":""LCSFV8SLL"" , ""amount"":""1283.92"" , ""cache-control"":""1""}"
8189,2023-05-27 11:52:22.173 -0300,"{""id"":""LHSJ7ZSLL"" , ""amount"":""116.10"" , ""cache-control"":""1""}"
8193,2023-05-27 11:53:30.481 -0300,"{""id"":""T6WU80"" , ""amount"":""1126.57"" , ""cache-control"":""1""}"
8198,2023-05-27 11:58:54.515 -0300,"{""id"":""IR5X04SLL"" , ""amount"":""1108.96"" , ""cache-control"":""1""}"
8205,2023-05-27 12:03:58.551 -0300,"{""id"":""C27DHA"" , ""amount"":""3121.84"" , ""cache-control"":""1""}"
8208,2023-05-27 12:04:52.300 -0300,"{""id"":""ARSR37"" , ""amount"":""346.88"" , ""cache-control"":""1""}"
8211,2023-05-27 12:06:54.976 -0300,"{""id"":""95GGI4SLL"" , ""amount"":""1857.84"" , ""cache-control"":""1""}"
8215,2023-05-27 12:09:53.380 -0300,"{""id"":""7DKDZBSLL"" , ""amount"":""3426.48"" , ""cache-control"":""1""}"
8229,2023-05-27 12:18:31.834 -0300,"{""id"":""2ERY9NSLL"" , ""amount"":""932.56"" , ""cache-control"":""1""}"
8235,2023-05-27 12:22:30.530 -0300,"{""id"":""AOKCI8"" , ""amount"":""395.95"" , ""cache-control"":""1""}"
8244,2023-05-27 12:32:46.436 -0300,"{""id"":""RURZK5SLL"" , ""amount"":""1267.34"" , ""cache-control"":""1""}"
8246,2023-05-27 12:37:07.690 -0300,"{""id"":""J7OHVQSLL"" , ""amount"":""399.52"" , ""cache-control"":""1""}"
8250,2023-05-27 12:40:52.619 -0300,"{""id"":""U9J6N4SLL"" , ""amount"":""1194.16"" , ""cache-control"":""1""}"
8252,2023-05-27 12:42:04.284 -0300,"{""id"":""AT5OIYSLL"" , ""amount"":""370.97"" , ""cache-control"":""1""}"
8263,2023-05-27 12:47:11.184 -0300,"{""id"":""7MTSEJ"" , ""amount"":""252.15"" , ""cache-control"":""1""}"
8269,2023-05-27 12:54:52.314 -0300,"{""id"":""J287Q6SLL"" , ""amount"":""2747.60"" , ""cache-control"":""1""}"
8275,2023-05-27 12:58:47.415 -0300,"{""id"":""RLGPKM"" , ""amount"":""2624.49"" , ""cache-control"":""1""}"
8280,2023-05-27 13:00:50.607 -0300,"{""id"":""X3PJXRSLL"" , ""amount"":""265.66"" , ""cache-control"":""1""}"
8283,2023-05-27 13:01:24.559 -0300,"{""id"":""7D16JG"" , ""amount"":""5388.18"" , ""cache-control"":""1""}"
8285,2023-05-27 13:03:10.519 -0300,"{""id"":""OTDFSLSLL"" , ""amount"":""1590.77"" , ""cache-control"":""1""}"
8297,2023-05-27 13:11:17.499 -0300,"{""id"":""ZTO9RMSLL"" , ""amount"":""589.44"" , ""cache-control"":""1""}"
8299,2023-05-27 13:14:05.454 -0300,"{""id"":""UCVQ71SLL"" , ""amount"":""2443.38"" , ""cache-control"":""1""}"
8314,2023-05-27 13:21:38.441 -0300,"{""id"":""3LZV4OSLL"" , ""amount"":""79.54"" , ""cache-control"":""1""}"
8362,2023-05-27 13:38:28.605 -0300,"{""id"":""EHAIOXSLL"" , ""amount"":""1408.20"" , ""cache-control"":""1""}"
8365,2023-05-27 13:38:46.521 -0300,"{""id"":""830SIO"" , ""amount"":""14329.86"" , ""cache-control"":""1""}"
8366,2023-05-27 13:38:46.834 -0300,"{""id"":""RC1G2RSLL"" , ""amount"":""236.82"" , ""cache-control"":""1""}"
8372,2023-05-27 13:43:51.134 -0300,"{""id"":""OM6BYK"" , ""amount"":""3553.58"" , ""cache-control"":""1""}"
8377,2023-05-27 13:45:20.637 -0300,"{""id"":""D1GMGOSLL"" , ""amount"":""1231.11"" , ""cache-control"":""1""}"
8395,2023-05-27 13:53:58.610 -0300,"{""id"":""4OX9ZUSLL"" , ""amount"":""465.68"" , ""cache-control"":""1""}"
8396,2023-05-27 13:55:31.444 -0300,"{""id"":""5291IB"" , ""amount"":""1340.27"" , ""cache-control"":""1""}"
8398,2023-05-27 13:56:10.490 -0300,"{""id"":""G7ZT1MSLL"" , ""amount"":""8143.92"" , ""cache-control"":""1""}"
8405,2023-05-27 13:57:44.394 -0300,"{""id"":""PZSIFISLL"" , ""amount"":""2771.10"" , ""cache-control"":""1""}"
8421,2023-05-27 14:04:05.950 -0300,"{""id"":""2X0DZ8SLL"" , ""amount"":""498.75"" , ""cache-control"":""1""}"
8425,2023-05-27 14:05:23.056 -0300,"{""id"":""KCFF2TSLL"" , ""amount"":""1712.25"" , ""cache-control"":""1""}"
8426,2023-05-27 14:06:42.317 -0300,"{""id"":""CX8WCB"" , ""amount"":""1165.15"" , ""cache-control"":""1""}"
8428,2023-05-27 14:07:47.795 -0300,"{""id"":""7SBUW4SLL"" , ""amount"":""1045.50"" , ""cache-control"":""1""}"
8430,2023-05-27 14:08:50.812 -0300,"{""id"":""1AIKNUSLL"" , ""amount"":""328.64"" , ""cache-control"":""1""}"
8435,2023-05-27 14:10:01.645 -0300,"{""id"":""EL742MSLL"" , ""amount"":""1543.60"" , ""cache-control"":""1""}"
8437,2023-05-27 14:11:37.929 -0300,"{""id"":""66IO1KSLL"" , ""amount"":""1366.88"" , ""cache-control"":""1""}"
8440,2023-05-27 14:12:36.321 -0300,"{""id"":""7ESSVE"" , ""amount"":""1818.93"" , ""cache-control"":""1""}"
8442,2023-05-27 14:14:23.916 -0300,"{""id"":""6A3IW1SLL"" , ""amount"":""1664.40"" , ""cache-control"":""1""}"
8445,2023-05-27 14:15:28.039 -0300,"{""id"":""O1NUGDSLL"" , ""amount"":""132.54"" , ""cache-control"":""1""}"
8448,2023-05-27 14:16:18.206 -0300,"{""id"":""YGJXNUSLL"" , ""amount"":""303.90"" , ""cache-control"":""1""}"
8453,2023-05-27 14:18:34.604 -0300,"{""id"":""NKHCQDSLL"" , ""amount"":""1659.48"" , ""cache-control"":""1""}"
8456,2023-05-27 14:18:48.446 -0300,"{""id"":""OEB1OFSLL"" , ""amount"":""1380.44"" , ""cache-control"":""1""}"
8457,2023-05-27 14:19:01.922 -0300,"{""id"":""TY2GWG"" , ""amount"":""1380.43"" , ""cache-control"":""1""}"
8463,2023-05-27 14:23:59.482 -0300,"{""id"":""1KR7XI"" , ""amount"":""2032.59"" , ""cache-control"":""1""}"
8470,2023-05-27 14:27:58.996 -0300,"{""id"":""SMQ1HVSLL"" , ""amount"":""395.46"" , ""cache-control"":""1""}"
8475,2023-05-27 14:30:33.026 -0300,"{""id"":""ICRUPVSLL"" , ""amount"":""2050.60"" , ""cache-control"":""1""}"
8476,2023-05-27 14:30:52.726 -0300,"{""id"":""45WVZ3"" , ""amount"":""886.56"" , ""cache-control"":""1""}"
8482,2023-05-27 14:35:03.902 -0300,"{""id"":""O6C8W3SLL"" , ""amount"":""692.97"" , ""cache-control"":""1""}"
8496,2023-05-27 14:44:03.330 -0300,"{""id"":""EKWH9WSLL"" , ""amount"":""410.92"" , ""cache-control"":""1""}"
8503,2023-05-27 14:48:14.280 -0300,"{""id"":""SHIL0ESLL"" , ""amount"":""1224.58"" , ""cache-control"":""1""}"
8504,2023-05-27 14:48:23.910 -0300,"{""id"":""LXYOELSLL"" , ""amount"":""1636.32"" , ""cache-control"":""1""}"
8513,2023-05-27 14:54:49.701 -0300,"{""id"":""8XMHB1"" , ""amount"":""2239.10"" , ""cache-control"":""1""}"
8519,2023-05-27 15:01:22.367 -0300,"{""id"":""EBMP6NSLL"" , ""amount"":""1078.76"" , ""cache-control"":""1""}"
8520,2023-05-27 15:01:40.488 -0300,"{""id"":""JW7VKWSLL"" , ""amount"":""218.40"" , ""cache-control"":""1""}"
